case_id,food
4480,unknown
4481,ground beef
4481,hamburger
4482,unknown
4483,unknown
4484,unknown
4485,seafood pasta
4486,cake
4486,unspecified
4487,bearnaise sauce
4488,mesclun mix
4488,unspecified
4489,unknown
4490,unknown
4491,unknown
4492,chicken
4492,unspecified
4492,multiple foods
4493,unknown
4494,milkshake
4494,ground beef
4494,hamburger
4494,french fries
4495,unknown
4496,pizza
4496,meat and vegetable
4497,fried rice
4497,unspecified
4498,house salad
4499,ice cream
4499,homemade
4500,unknown
4501,eggs
4501,unspecified
4502,unknown
4503,unknown
4504,unknown
4505,unknown
4506,unknown
4507,fettucine alfredo
4508,crab cakes
4508,lobster
4508,unspecified
4509,stuffed shells
4509,unspecified
4510,cheese
4510,pasteurized
4511,unknown
4512,beef
4512,bbq
4512,pork
4512,bbq
4512,ham
4512,other
4513,burrito
4513,unspecified
4514,unknown
4515,unspecified fish
4516,refried beans
4516,unspecified
4517,unknown
4518,unknown
4519,roast beef
4519,unspecified
4520,unknown
4521,meat
4521,unspecified
4522,unknown
4523,stir-fry
4523,unspecified
4523,fried rice
4523,unspecified
4524,enchilada
4524,unspecified
4525,unknown
4526,multiple foods
4527,ground beef
4527,other
4528,caesar salad
4529,fish
4529,escolar
4530,quesadilla
4530,unspecified
4531,unknown
4532,fish eggs
4532,unspecified
4533,enchilada
4533,beef
4533,enchilada
4533,chicken
4534,unknown
4535,salami
4535,unspecified
4536,oysters
4536,raw
4537,fish
4537,grouper
4537,unspecified
4538,unknown
4539,unknown
4540,cake
4540,unspecified
4541,mashed potato/gravy
4542,unknown
4543,vegetable tray
4543,green salad
4544,unknown
4545,cheese
4545,pasteurized
4546,multiple foods
4547,unknown
4548,pizza
4548,meat
4549,crab dishes
4550,steak
4550,prime rib
4551,ethnic style
4551,buffet
4552,taco
4552,chicken
4553,salad
4553,unspecified
4554,gravy
4554,unspecified
4555,soup
4555,beef-based
4556,unknown
4557,unknown
4558,soup
4558,gazpacho
4559,unknown
4560,steak
4560,prime rib
4561,hot dog
4561,beef
4562,unknown
4563,fish
4563,kingfish
4564,pork
4564,chops
4565,pizza
4565,cheese
4566,unknown
4567,unknown
4568,fish
4568,mahi mahi
4569,unknown
4570,unknown
4571,unknown
4572,pork
4572,other
4573,unknown
4574,unknown
4575,unknown
4576,fruit salad
4577,tuna
4577,unspecified
4578,unknown
4579,unknown
4580,ethnic style
4580,buffet
4581,ethnic style
4581,buffet
4582,fish
4582,escolar
4583,tuna
4583,unspecified
4584,unknown
4585,multiple foods
4586,unknown
4587,rabbit
4587,jerky
4588,unknown
4589,oysters
4589,raw
4590,pork
4590,unspecified
4591,unknown
4592,unknown
4593,unknown
4594,unknown
4595,multiple foods
4596,chili
4597,sandwich
4597,other vegetable
4597,sandwich
4597,deli
4598,unknown
4599,unknown
4600,ethnic style
4600,unspecified
4601,unknown
4602,unknown
4603,unknown
4604,taco
4604,unspecified
4605,turkey and gravy
4606,unknown
4607,potato salad
4608,ham
4608,unspecified
4609,chicken
4609,other
4609,refried beans
4609,unspecified
4609,rice
4609,spanish
4610,unknown
4611,unknown
4612,red salsa
4613,unknown
4614,tuna
4614,unspecified
4615,unknown
4616,sandwich
4616,submarine
4617,pork
4617,roasted
4618,fish
4618,grouper
4618,unspecified
4619,fish
4619,grouper
4619,unspecified
4620,chicken
4620,other
4621,meat sauce
4622,tuna croissant
4623,ribs
4623,unspecified
4624,roast beef
4624,unspecified
4625,mussels
4625,unspecified
4626,potato salad
4627,empanadas
4628,fish
4628,baracuda
4629,sandwich
4629,chicken
4630,red beans and rice
4631,tomato
4631,stuffed
4631,fish
4631,white
4632,salad
4632,unspecified
4633,pizza
4633,meat
4634,ground beef
4634,hamburger
4635,fish
4635,kingfish
4636,fish
4636,escolar
4637,unknown
4638,unknown
4639,unknown
4640,oysters
4640,raw
4641,pork
4641,other
4642,unknown
4643,noodles
4643,fried
4643,pork
4643,other
4644,fish
4644,ahi
4645,fish
4645,grouper
4645,unspecified
4646,fish
4646,kole
4647,fish
4647,eel
4648,grey snapper
4649,unknown
4650,fish
4650,albacore
4651,unknown
4652,unknown
4653,unknown
4654,chicken
4654,nuggets/fingers
4655,cake
4655,chocolate
4656,unknown
4657,sushi
4657,unspecified
4658,soup
4658,cream of crab
4659,unknown
4660,sandwich
4660,roast beef
4660,sandwich
4660,beef
4661,unknown
4662,unknown
4663,unknown
4664,roast beef
4664,other
4665,grapes
4665,green
4666,ground beef
4666,hamburger
4667,multiple foods
4668,sandwich
4668,unspecified
4669,pork
4669,roasted
4669,ham
4669,unspecified
4670,unknown
4671,unknown
4672,unknown
4673,unknown
4674,unknown
4675,unknown
4676,unknown
4677,unknown
4678,multiple salads
4679,chicken
4679,grilled
4679,vegetable-based salads unspecified
4679,speciality salads unspecified
4680,lettuce-based salads unspecified
4681,pear
4681,unspecified
4682,gravy
4682,beef
4683,unknown
4684,unknown
4685,sushi
4685,unspecified
4686,unknown
4687,unknown
4688,pizza
4688,meat
4689,sandwich
4689,tuna fish
4690,fruit salad
4691,carnitas
4691,unspecified
4692,unknown
4693,burrito
4693,unspecified
4694,shell eggs
4694,boiled hard
4694,macaroni salad
4694,tuna salad
4695,sandwich
4695,other egg/poultry
4695,unspecified fruit
4696,shrimp scampi
4697,ethnic style
4697,buffet
4698,house salad
4699,tuna salad
4700,unknown
4701,multiple foods
4702,enchilada
4702,chicken
4703,clam chowder
4704,spring rolls
4704,unspecified
4704,meat
4704,unspecified
4705,fish
4705,ahi
4706,fish
4706,grouper
4706,unspecified
4707,unknown
4708,unknown
4709,gravy
4709,beef
4709,crab dip
4710,pork
4710,bbq
4711,unknown
4712,unknown
4713,unknown
4714,venison
4714,other
4715,unknown
4716,unknown
4717,chicken
4717,fried
4717,potato
4717,mashed
4718,french fries
4719,unknown
4720,unknown
4721,ground beef
4721,hamburger
4722,unknown
4723,unknown
4724,unknown
4725,vegetable-based salads unspecified
4726,unknown
4727,lo mein
4727,chicken
4728,lo mein
4728,chicken
4729,cake
4729,unspecified
4730,ground beef
4730,unspecified
4731,green salad
4732,unknown
4733,roast beef
4733,unspecified
4734,unknown
4735,unknown
4736,unknown
4737,unknown
4738,chef salad
4739,unknown
4740,coffee speciality drink
4741,green salad
4742,crab
4742,steamed
4743,sandwich
4743,chicken
4744,green pea salad
4745,pizza
4745,meat
4746,beef
4746,stew
4747,unknown
4748,unknown
4749,taco
4749,beef
4749,doughnuts
4749,unspecified
4750,pizza
4750,meat and vegetable
4751,unknown
4752,unknown
4753,rice
4753,spanish
4754,unknown
4755,chow mein
4756,cabbage
4756,unspecified
4757,carrots
4757,unspecified
4758,unknown
4759,soup
4759,other seafood chowder
4760,unknown
4761,ground beef
4761,hamburger
4762,sushi
4762,unspecified
4763,sandwich
4763,beef
4764,sandwich
4764,ham
4765,fajita
4765,chicken
4766,unknown
4767,black beans
4768,soup
4768,wonton
4769,ethnic style
4769,buffet
4770,beef
4770,other
4771,chicken
4771,nuggets/fingers
4772,chicken
4772,nuggets/fingers
4773,crab cakes
4774,ice
4774,pasta
4774,unspecified
4775,sandwich
4775,turkey
4776,unknown
4777,unknown
4778,unknown
4779,scallops
4779,unspecified
4780,fish
4780,ahi
4781,snapper
4781,unspecified
4782,unknown
4783,turkey and gravy
4783,turkey
4783,roasted
4784,unknown
4785,milkshake
4786,unknown
4787,chicken salad
4788,sandwich
4788,submarine
4789,coleslaw
4790,unknown
4791,unknown
4792,unknown
4793,fish blue marlin
4794,unknown
4795,unknown
4796,unknown
4797,multiple foods
4798,turkey
4798,roasted
4799,unknown
4800,tuna salad
4801,other milk
4801,unpasteurized
4802,ground beef
4802,cheeseburger
4803,chicken
4803,unspecified
4803,unspecified vegetables
4804,burrito
4804,cheese
4805,unknown
4806,unknown
4807,unknown
4808,unknown
4809,unknown
4810,unknown
4811,unknown
4812,pork
4812,chitterlings
4813,unknown
4814,unknown
4815,lettuce-based salads unspecified
4816,unknown
4817,unknown
4818,sausage
4818,mettwurst
4818,potato salad
4818,lettuce-based salads unspecified
4819,bun
4820,bread
4820,unspecified
4820,lettuce
4820,unspecified
4821,turkey
4821,roasted
4822,chips and salsa
4823,chicken
4823,teriyaki
4824,oysters
4824,raw
4825,multiple foods
4826,gravy
4826,beef
4827,whole milk
4827,unpasteurized
4828,unknown
4829,carrots
4829,unspecified
4829,caesar salad
4829,green salad
4830,turkey
4830,unspecified
4831,unknown
4832,unknown
4833,unknown
4834,steak
4834,other
4835,unknown
4836,shrimp
4836,unspecified
4837,sandwich
4837,chicken
4838,pizza
4838,meat and vegetable
4839,tamale
4839,unspecified
4840,house salad
4841,unknown
4842,egg salad/egg salad sandwich
4842,coleslaw
4842,tuna salad
4843,unknown
4844,carnitas
4844,unspecified
4845,avocado
4845,unspecified
4846,queso fresco
4846,unspecified
4847,unknown
4848,tuna salad
4849,burrito
4849,chicken
4849,refried beans
4849,unspecified
4850,chicken
4850,other
4851,unknown
4852,shrimp coconut
4853,unknown
4854,chicken
4854,baked
4855,burrito
4855,beef
4855,taco
4855,beef
4856,chicken
4856,fried
4856,potato
4856,mashed
4857,coleslaw
4858,cake
4858,chocolate
4859,hot dog
4859,mixed meat
4860,house salad
4861,multiple cheeses
4861,pasteurized
4862,vinagarette-based dressing
4863,taco
4863,beef
4864,plantains
4864,unspecified
4865,unknown
4866,chicken
4866,unspecified
4867,oysters
4867,raw
4868,fish
4868,swordfish
4869,turkey and stuffing
4870,pork
4870,chitterlings
4871,fish
4871,papio
4872,turkey
4872,roasted
4873,green pea salad
4874,unknown
4875,stuffing
4875,unspecified
4876,unknown
4877,unknown
4878,unknown
4879,unknown
4880,unknown
4881,green salad
4882,green pea salad
4882,vegetable-based salads unspecified
4883,broccoli
4883,unspecified
4884,gravy
4884,beef
4884,roast beef
4884,other
4885,rice
4885,unspecified
4886,shrimp salad
4887,roast beef
4887,other
4888,fish
4888,mahi mahi
4889,potato salad
4890,unknown
4891,cheese and crackers
4891,grapes
4891,unspecified
4892,unknown
4893,condiment
4893,unspecified
4893,vegetable dip
4893,unspecified
4894,multiple foods
4895,vegetable tray
4896,tartar sauce
4896,unspecified
4896,hot dog
4896,unspecified
4896,multiple foods
4897,unknown
4898,melon
4898,unspecified
4898,pineapple
4898,unspecified
4898,kiwi
4898,unspecified
4899,unknown
4900,unknown
4901,unknown
4902,sandwich
4902,submarine
4903,alcohol
4904,steak
4904,prime rib
4905,green beans
4905,unspecified
4906,unknown
4907,oysters
4907,raw
4907,lettuce-based salads unspecified
4908,unknown
4909,unknown
4910,unknown
4911,unknown
4912,fish
4912,ahi
4913,chicken
4913,marsala
4914,turkey
4914,unspecified
4914,ham
4914,unspecified
4915,ham
4915,unspecified
4916,unknown
4917,unknown
4918,enchilada
4918,chicken
4918,lettuce
4918,unspecified
4919,green salad
4920,salad bar
4921,unknown
4922,green salad
4923,spinach
4923,unspecified
4924,turkey
4924,roasted
4925,unknown
4926,multiple foods
4927,soup
4927,other vegetable-based
4928,sushi
4928,unspecified
4929,multiple foods
4930,unknown
4931,unknown
4932,unknown
4933,dumplings
4933,chicken
4933,other
4934,unknown
4935,unknown
4936,unknown
4937,unknown
4938,unknown
4939,unknown
4940,unknown
4941,cheddar cheese
4941,unspecified
4941,red salsa
4942,unknown
4943,fish
4943,escolar
4944,unknown
4945,unknown
4946,unknown
4947,unknown
4948,unknown
4949,chicken
4949,fried
4950,ground beef
4950,hamburger
4951,chicken
4951,fried
4952,sandwich
4952,deli
4953,chicken salad
4954,shrimp dishes unspecified
4955,sandwich
4955,roast beef
4955,tuna
4955,unspecified
4956,ham
4956,other
4957,eggs
4957,scrambled
4958,sausage
4958,italian
4959,seafood dish
4959,unspecified
4960,plantains
4960,unspecified
4961,pork
4961,roasted
4962,steak
4962,prime rib
4963,steak
4963,prime rib
4963,potato
4963,mashed
4964,squid
4964,fried
4965,sandwich
4965,turkey
4966,ground beef
4966,sloppy joe
4967,beef
4967,other
4967,pork
4967,unspecified
4967,broccoli
4967,unspecified
4968,cherry tomato
4968,iceberg lettuce
4968,unspecified
4969,rice
4969,yellow
4970,steak
4970,other
4971,tortilla
4971,unspecified
4972,unknown
4973,fish
4973,marlin
4973,unspecified
4974,fish
4974,mackeral
4975,fish
4975,ulua
4975,unspecified
4976,fish
4976,mahi mahi
4977,unknown
4978,unknown
4979,unknown
4980,unknown
4981,unknown
4982,unknown
4983,fish eggs
4983,unspecified
4984,unknown
4985,unknown
4986,salsa
4986,unspecified
4987,apple cider
4987,unspecified
4988,meat sauce
4989,pad thai
4989,unspecified
4990,unknown
4991,unknown
4992,unknown
4993,unknown
4994,mushrooms
4994,unspecified
4995,sandwich
4995,chicken
4996,unknown
4997,pizza
4997,unspecified
4997,salad bar
4998,unknown
4999,unknown
5000,pizza
5000,meat
5001,unknown
5002,strawberries
5002,melon
5002,unspecified
5002,pineapple
5002,unspecified
5003,ethnic style
5003,unspecified
5004,fish
5004,puffer unspecified
5005,roast beef
5005,unspecified
5006,ham salad
5007,pork
5007,bbq
5008,unknown
5009,sandwich
5009,submarine
5010,sandwich
5010,submarine
5011,unknown
5012,chicken salad
5013,cheese
5013,unspecified
5013,tomato
5013,unspecified
5013,lettuce
5013,unspecified
5014,salsa
5014,unspecified
5014,beef
5014,unspecified
5014,beans
5014,unspecified
5015,unknown
5016,whole milk
5016,unpasteurized
5017,raspberries
5018,refried beans
5018,unspecified
5019,ethnic style
5019,unspecified
5020,oysters
5020,raw
5021,whole milk
5021,unpasteurized
5022,chicken salad
5023,cake
5023,unspecified
5023,ice cream
5023,commercial
5024,sandwich
5024,chicken
5025,unknown
5026,unknown
5027,unknown
5028,unknown
5029,tomato
5029,unspecified
5029,lettuce
5029,unspecified
5030,pizza
5030,unspecified
5031,waldorf salad
5032,unknown
5033,grape tomato
5034,blue cheese dressing
5035,nuts
5035,unspecified
5036,pork
5036,bbq
5037,scallops
5037,baked
5037,shrimp
5037,steamed
5038,chicken
5038,bbq
5039,chicken
5039,buffalo wings
5040,rice
5040,white
5040,beef
5040,unspecified
5041,fish
5041,grouper
5041,unspecified
5042,unknown
5043,sandwich
5043,other specialty
5044,multiple foods
5045,unknown
5046,unknown
5047,unknown
5048,chicken
5048,fried
5049,unknown fish
5050,chicken
5050,unspecified
5051,unknown
5052,unknown
5053,unknown
5054,unknown
5055,salad
5055,unspecified
5056,unknown
5057,unknown
5058,green salad
5059,shrimp
5059,fried
5060,chicken
5060,other
5061,unknown
5062,unknown
5063,unknown
5064,chicken
5064,unspecified
5065,shrimp scampi
5066,sandwich
5066,bacon
5066,lettuce
5066,tomato
5067,unknown
5068,ice
5069,cake
5069,cassata
5069,cannelloni
5070,macaroni and cheese
5071,ground beef
5071,unspecified
5072,unknown
5073,ground beef
5073,unspecified
5074,pasta salad
5074,potato salad
5075,sandwich
5075,ham
5076,lettuce-based salads unspecified
5077,unknown
5078,salad bar
5079,unknown
5080,unknown
5081,unknown
5082,unknown
5083,ground beef
5083,unspecified
5084,unknown
5085,turkey
5085,roasted
5086,pizza
5086,meat
5087,pizza
5087,meat and vegetable
5088,unknown
5089,unknown
5090,fried rice
5090,unspecified
5090,refried beans
5090,unspecified
5091,unknown
5092,chicken
5092,unspecified
5092,potato
5092,unspecified
5093,egg salad/egg salad sandwich
5093,sandwich
5093,other vegetable
5093,sandwich
5093,turkey club
5094,unknown
5095,unknown
5096,unknown
5097,unknown
5098,unknown
5099,salad
5099,unspecified
5100,asparagus
5100,unspecified
5101,sandwich
5101,unspecified
5101,salad
5101,unspecified
5102,ice
5103,soup
5103,chicken noodle
5104,ground beef
5104,hamburger
5105,unknown
5106,unknown
5107,unknown
5108,potato salad
5108,cake
5108,unspecified
5109,chicken fried rice
5110,speciality salads unspecified
5111,ground beef
5111,hamburger
5111,sandwich
5111,chicken
5112,chicken
5112,fried
5113,house salad
5114,multiple foods
5115,shrimp salad
5116,greek salad
5117,iceberg lettuce
5117,unspecified
5118,noodles
5118,unspecified
5119,potato
5119,fried
5119,french fries
5120,sandwich
5120,turkey
5121,conch
5121,unspecified
5122,rolls
5122,butter
5122,ice
5123,unknown
5124,chicken
5124,nuggets/fingers
5125,pizza
5125,vegetable
5126,chicken
5126,fried
5127,shrimp
5127,fried
5128,buffet
5129,rice
5129,unspecified
5129,chicken
5129,unspecified
5130,unknown
5131,oysters
5131,raw
5132,coleslaw
5133,unknown
5134,unspecified fish
5135,cake
5135,chocolate
5136,cake
5136,chocolate
5137,noodles
5137,fried
5137,ground beef
5137,hamburger
5138,unknown
5139,unknown
5140,unknown
5141,sandwich
5141,unspecified
5142,unknown
5143,unknown
5144,unknown
5145,sandwich
5145,chicken
5146,unknown
5147,oysters
5147,raw
5148,unknown
5149,unknown
5150,unknown
5151,taco
5151,beef
5152,pizza
5152,meat
5153,unknown
5154,unknown
5155,ground beef
5155,hamburger
5156,chicken salad
5157,chicken
5157,unspecified
5157,hummus
5158,refried beans
5158,unspecified
5159,sandwich
5159,submarine
5160,sandwich
5160,submarine
5161,soda
5161,unspecified
5161,ice
5162,rice dishes
5162,unspecified
5163,crab cakes
5164,unknown
5165,sauces
5165,unspecified
5166,pizza
5166,meat
5167,unknown
5168,egg-containing food
5168,other
5169,salsa
5169,unspecified
5170,unknown
5171,turkey
5171,roasted
5172,sandwich
5172,beef
5173,chicken
5173,teriyaki
5174,green salad
5175,tuna salad
5175,pasta salad
5175,green salad
5176,unknown
5177,beef/steak dish
5177,other
5178,sandwich
5178,submarine
5179,rice
5179,unspecified
5179,refried beans
5179,unspecified
5180,chicken
5180,nuggets/fingers
5180,french fries
5181,unknown
5182,unknown
5183,chicken
5183,buffalo wings
5184,bear
5184,unspecified
5185,ethnic style
5185,unspecified
5186,unknown
5187,wine
5188,unknown
5189,beef
5189,bbq
5190,unknown
5191,beef
5191,unspecified
5192,unknown
5193,unknown
5194,steak
5194,other
5195,potato
5195,unspecified
5196,unknown
5197,unknown
5198,ethnic style
5198,unspecified
5199,unknown
5200,multiple foods
5201,chips
5201,tortilla
5202,chicken
5202,buffalo wings
5203,chicken
5203,fried
5204,skipjack tuna
5205,cream sauce
5205,unspecified
5206,rice
5206,unspecified
5206,chicken
5206,baked
5206,black beans
5207,pizza
5207,meat
5208,sandwich
5208,beef
5209,beef
5209,bbq
5209,pork
5209,bbq
5210,steak
5210,other
5211,chicken fried rice
5212,macaroni salad
5212,potato salad
5213,egg rolls
5214,pork
5214,bbq
5215,unknown
5216,guacamole
5217,hollandaise sauce
5218,unknown
5219,unknown
5220,unknown
5221,unknown
5222,unknown
5223,fish
5223,grouper
5223,unspecified
5224,royal seabass
5225,fish
5225,mahi mahi
5226,fish
5226,mahi mahi
5227,unknown
5228,unknown
5229,unknown
5230,unknown
5231,unknown
5232,unknown
5233,taco or nacho salad
5234,unknown
5235,unknown
5236,unknown
5237,unknown
5238,chicken
5238,ala king
5239,other cheese
5239,pasteurized
5240,chicken salad
5241,ground beef
5241,unspecified
5241,refried beans
5241,unspecified
5242,marinara sauce
5242,ground beef
5242,unspecified
5243,unknown
5244,pasta salad
5244,cookies
5244,unspecified
5245,other milk
5245,unpasteurized
5246,unknown
5247,pizza
5247,meat
5248,unknown
5249,unknown
5250,unknown
5251,caesar salad
5252,unknown
5253,mesclun mix
5253,unspecified
5254,cake
5254,unspecified
5255,pizza
5255,meat
5255,lettuce-based salads unspecified
5256,unknown
5257,unknown
5258,unknown
5259,pizza
5259,meat and vegetable
5260,green salad
5261,potato salad
5262,poultry
5262,unspecified
5263,sandwich
5263,other specialty
5264,unknown
5265,meat sauce
5265,noodles
5265,unspecified
5265,ground beef
5265,other
5266,unknown
5267,guacamole
5267,unspecified
5268,macaroni salad
5268,potato salad
5269,multiple foods
5270,unknown
5271,gravy
5271,beef
5271,potato
5271,mashed
5272,turkey
5272,roasted
5273,roast beef
5273,unspecified
5274,yellowfin tuna
5275,salsa
5275,unspecified
5275,rice
5275,unspecified
5275,refried beans
5275,unspecified
5276,chicken
5277,unknown
5278,unknown
5279,unknown
5280,unknown
5281,ground beef
5281,meatballs
5281,lasagna
5281,mixed meat
5282,unknown
5283,turkey
5283,roasted
5283,pork
5283,bbq
5284,chicken
5284,fried
5285,multiple foods
5286,rice
5286,white
5286,chicken
5286,teriyaki
5287,other cheese
5287,pasteurized
5287,honeydew melon
5287,potato
5287,fried
5288,sandwich
5288,submarine
5289,gravy
5289,beef
5289,beef
5289,other
5290,sandwich
5290,chicken parmesan
5291,refried beans
5291,unspecified
5292,ground beef
5292,hamburger
5293,unknown
5294,soup unspecified
5294,chicken fried rice
5295,unknown
5296,unknown
5297,guacamole
5298,unknown
5299,unknown
5300,unknown
5301,unknown
5302,unknown
5303,unspecified fruit
5303,potato salad
5303,bean salad
5304,bean dip
5305,fried onions/onion rings
5305,unspecified
5306,shrimp dishes unspecified
5307,unknown
5308,unknown
5309,unknown
5310,ground beef
5310,hamburger
5311,unknown
5312,stew/chili
5312,other
5312,hot dog
5312,unspecified
5313,carne asada
5313,chicken
5313,bbq
5314,unknown
5315,cheese sauce
5315,chicken
5315,buffalo wings
5316,unknown
5317,shrimp scampi
5318,seafood soup/stew
5318,unspecified
5319,rice
5319,yellow
5320,chicken
5320,roasted
5321,rice
5321,white
5322,multiple foods
5323,mixed vegetables
5323,unspecified
5323,ranch dressing
5324,iceberg lettuce
5324,unspecified
5325,potato salad
5326,multiple foods
5327,coleslaw
5328,turkey
5328,roasted
5329,rice
5329,white
5330,egg rolls
5331,soup
5331,other fish
5332,pasta
5332,unspecified
5332,refried beans
5332,unspecified
5333,fish
5333,wahanui
5334,fish
5334,ahi
5335,fish
5335,ulua
5335,unspecified
5336,unknown
5337,unknown
5338,unknown
5339,unknown
5340,salad bar
5341,unknown
5342,unknown
5343,unknown
5344,unknown
5345,green salad
5346,bun
5347,unknown
5348,unknown
5349,unknown
5350,tuna
5350,unspecified
5351,unknown
5352,steak
5352,unspecified
5353,unknown
5354,unknown
5355,unknown
5356,unknown
5357,sandwich
5357,deli
5358,sandwich
5358,deli
5359,fruit punch
5359,unspecified
5360,fajita
5360,chicken
5361,sandwich
5361,other specialty
5362,sandwich
5362,submarine
5363,condiment
5363,unspecified
5364,pork
5364,unspecified
5364,shrimp
5364,unspecified
5365,unknown
5366,unknown
5367,sandwich
5367,unspecified
5368,ground beef
5368,hamburger
5369,multiple foods
5370,chocolate milk
5370,pasteurized
5371,unknown
5372,cookies
5372,unspecified
5373,ground beef
5373,other
5374,nachos
5374,unspecified
5375,unknown
5376,unknown
5377,rice
5377,unspecified
5377,beef
5377,unspecified
5377,refried beans
5377,unspecified
5378,burrito
5378,beef
5379,ranch dressing
5380,unknown
5381,unknown
5382,unknown
5383,unknown
5384,chicken
5384,fried
5385,pork
5385,bbq
5386,unknown
5387,fiddle head fern
5388,unknown
5389,chef salad
5390,quesadilla
5390,chicken
5391,ethnic style
5391,buffet
5392,sandwich
5392,chicken
5392,pork
5392,roasted
5393,sandwich
5393,chicken
5394,ice cream
5394,commercial
5395,scallops
5395,unspecified
5396,ground beef
5396,hamburger
5397,ground beef
5397,cheeseburger
5398,milkshake
5398,milkshake
5399,unknown
5400,sandwich
5400,ham/cheese
5401,unknown
5402,mashed potato/gravy
5403,taco
5403,beef
5404,unknown
5405,unknown
5406,oriental chicken salad
5407,flauta
5407,cheese
5408,cocktail sauce
5408,unspecified
5408,shrimp
5408,unspecified
5409,chicken
5409,unspecified
5410,unknown
5411,roast beef
5411,other
5412,ground beef
5412,cheeseburger
5413,french fries
5414,soup
5414,potato
5415,rice
5415,white
5416,shrimp
5416,fried
5416,house salad
5417,steak
5417,sirloin
5418,sandwich
5418,beef
5419,shrimp
5419,steamed
5420,milkshake
5421,chicken
5421,nuggets/fingers
5421,coleslaw
5422,multiple foods
5423,eggs
5423,over-easy
5424,chicken salad
5425,shrimp salad
5426,pork
5426,other
5427,chicken
5427,roasted
5428,chicken
5428,buffalo wings
5428,shrimp
5428,steamed
5429,ice
5430,mussels
5430,unspecified
5431,crab cakes
5431,crepe
5431,unspecified
5432,tomato
5432,unspecified
5433,fried rice
5433,unspecified
5434,unknown
5435,cake
5435,unspecified
5436,ice
5437,green salad
5438,fish
5438,ahi
5439,fish
5439,kole
5440,fish
5440,papio
5441,fried rice
5441,unspecified
5442,pork
5442,roasted
5443,unknown
5444,unknown
5445,ice cream
5445,unspecified
5446,ice
5446,unspecified
5447,dips
5447,unspecified
5447,chips
5447,unspecified
5448,unknown
5449,taco
5449,beef
5450,unknown
5451,spaghetti
5451,unspecified
5451,green beans
5451,unspecified
5452,sandwich
5452,deli
5453,ethnic dessert
5453,unspecified
5454,unknown
5455,tomato
5455,unspecified
5456,potato
5456,unspecified
5457,unknown
5458,unknown
5459,unknown
5460,unknown
5461,unknown
5462,turkey
5462,other
5463,ground beef
5463,unspecified
5464,unknown
5465,multiple foods
5466,unknown
5467,unknown
5468,tuna burger
5469,lamb
5469,unspecified
5470,unknown
5471,sandwich
5471,turkey
5472,unknown
5473,unknown
5474,unknown
5475,unspecified fruit
5475,vegetable tray
5475,pasta-based salads unspecified
5476,unknown
5477,lettuce-based salads unspecified
5478,unknown
5479,chicken and rice
5480,unknown
5481,multiple salads
5482,unknown
5483,sushi
5483,unspecified
5484,unknown
5485,unknown
5486,chicken
5486,unspecified
5486,ham
5486,unspecified
5487,chicken
5487,unspecified
5488,unknown
5489,turkey
5489,unspecified
5490,unknown
5491,salsa
5491,unspecified
5492,unknown
5493,unknown
5494,unknown
5495,unknown
5496,unknown
5497,ethnic style
5497,unspecified
5498,ethnic style
5498,unspecified
5499,multiple foods
5500,coleslaw
5501,sandwich
5501,turkey
5502,ethnic style
5502,buffet
5503,deli tray
5504,strawberries
5504,watermelon
5505,pasta salad
5506,roast beef
5506,other
5507,yellowfin tuna
5508,unknown
5509,ground beef
5509,cheeseburger
5510,ground beef
5510,hamburger
5510,french fries
5511,chicken salad
5511,chef salad
5511,ranch dressing
5512,ground beef
5512,cheeseburger
5513,shell eggs
5513,scrambled hard
5513,sausage
5513,pork
5514,dips
5514,unspecified
5514,chef salad
5515,unknown
5516,chicken
5516,unspecified
5516,french fries
5517,salmon eggs
5518,whale
5518,unspecified
5519,unknown
5520,unknown
5521,beef
5521,unspecified
5522,refried beans
5522,unspecified
5523,sandwich
5523,pork
5524,unknown
5525,unknown
5526,fruit salad
5526,chicken
5526,unspecified
5527,unknown
5528,unknown
5529,ice
5530,unknown
5531,shrimp sauce
5531,unspecified
5532,ground beef
5532,other
5533,unknown
5534,unknown
5535,ground beef
5535,hamburger
5536,soup
5536,clam chowder
5537,chicken
5537,fried
5538,fruit smoothie
5539,pizza
5539,cheese
5540,unknown
5541,sandwich
5541,steak
5542,guacamole
5542,grape tomato
5543,potato
5543,mashed
5544,ground beef
5544,hamburger
5545,potato salad
5546,lettuce-based salads unspecified
5547,chicken
5547,fried
5548,unknown
5549,fish
5549,baracuda
5550,mustard greens
5550,unspecified
5550,potato salad
5551,shrimp kelaguin
5552,ice cream
5552,unspecified
5553,sushi
5553,unspecified
5554,fish
5554,kole
5555,fish
5555,baracuda
5556,grey snapper
5557,fish
5557,ulua
5557,unspecified
5558,fish
5558,mahi mahi
5559,pork
5559,other
5560,unknown
5561,unknown
5562,unknown
5563,unknown
5564,unknown
5565,unknown
5566,unknown
5567,beef
5567,brisket
5568,ham
5568,other
5569,unknown
5570,unknown
5571,flan
5572,unknown
5573,unknown
5574,sandwich
5574,submarine
5575,unknown
5576,fish
5576,baracuda
5577,sandwich
5577,peanut butter and jelly
5577,shell eggs
5577,scrambled hard
5577,sandwich
5577,tuna fish
5578,pizza
5578,meat
5579,unknown
5580,unknown
5581,unknown
5582,unknown
5583,feta cheese
5583,unspecified
5583,oil
5583,unspecified
5583,cucumber
5583,unspecified
5584,unknown
5585,deli meat
