year,month,state,location,species,status,food,illnesses,hospitalizations,fatalities,total_illnesses_by_year_state,illness_percentage_by_year_state
1999,October,Minnesota,Catering Service,Norovirus genogroup I,Suspected,unknown,21,0.0,0.0,764,2.74869109947644
1999,October,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,sandwich,18,0.0,0.0,764,2.356020942408377
1999,October,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,submarine,18,0.0,0.0,764,2.356020942408377
1999,October,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,unknown,11,0.0,0.0,764,1.4397905759162304
1999,October,Minnesota,Restaurant,Norovirus genogroup I,Suspected,unknown,13,0.0,0.0,764,1.7015706806282722
1999,October,Minnesota,Restaurant,Staphylococcus aureus,Confirmed,pasta salad,7,0.0,0.0,764,0.9162303664921465
1999,October,Minnesota,Restaurant,Staphylococcus aureus,Confirmed,potato skins,7,0.0,0.0,764,0.9162303664921465
1999,October,Mississippi,Restaurant,Clostridium perfringens,Confirmed,enchilada,4,0.0,0.0,24,16.666666666666664
1999,October,Mississippi,Restaurant,Clostridium perfringens,Confirmed,rice,4,0.0,0.0,24,16.666666666666664
1999,October,Mississippi,Restaurant,Clostridium perfringens,Confirmed,taco,4,0.0,0.0,24,16.666666666666664
1999,October,Mississippi,Restaurant,Clostridium perfringens,Confirmed,unspecified,12,0.0,0.0,24,50.0
1999,October,New Jersey,Restaurant,Norovirus genogroup I,Suspected,unknown,49,1.0,0.0,282,17.375886524822697
1999,October,New Jersey,School/College/University,Mycotoxins,Confirmed,mixed fruit,29,0.0,0.0,282,10.28368794326241
1999,October,New Mexico,Restaurant,Staphylococcus aureus,Suspected,unknown,34,0.0,0.0,257,13.229571984435799
1999,October,New York,Private Home/Residence,Listeria monocytogenes,Confirmed,hot dog,4,0.0,0.0,541,0.7393715341959335
1999,October,New York,Private Home/Residence,Listeria monocytogenes,Confirmed,unspecified,4,0.0,0.0,541,0.7393715341959335
1999,October,New York,Restaurant,Scombroid toxin,Confirmed,fish blue marlin,2,0.0,0.0,541,0.36968576709796674
1999,October,New York,Restaurant,Scombroid toxin,Confirmed,tuna burger,2,0.0,0.0,541,0.36968576709796674
1999,October,North Carolina,Restaurant,Salmonella enterica,Confirmed,bbq,3,0.0,0.0,332,0.9036144578313252
1999,October,North Carolina,Restaurant,Salmonella enterica,Confirmed,beef,3,0.0,0.0,332,0.9036144578313252
1999,October,Ohio,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,salad,47,23.0,0.0,2404,1.9550748752079867
1999,October,Ohio,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,unspecified,47,23.0,0.0,2404,1.9550748752079867
1999,October,Ohio,Restaurant,Norovirus genogroup I,Confirmed,house salad,245,0.0,0.0,2404,10.191347753743761
1999,October,Texas,Catering Service,Clostridium perfringens,Confirmed,turkey,34,0.0,0.0,315,10.793650793650794
1999,October,Texas,Catering Service,Clostridium perfringens,Confirmed,unspecified,34,0.0,0.0,315,10.793650793650794
1999,October,Virginia,Restaurant,Staphylococcus aureus,Suspected,ham,26,0.0,0.0,1369,1.8991964937910883
1999,October,Virginia,Restaurant,Staphylococcus aureus,Suspected,unspecified,26,0.0,0.0,1369,1.8991964937910883
1999,October,Washington,Restaurant,Bacillus cereus,Suspected,rice,2,0.0,0.0,490,0.40816326530612246
1999,October,Washington,Restaurant,Bacillus cereus,Suspected,unspecified,2,0.0,0.0,490,0.40816326530612246
1999,October,Washington,Restaurant,Hepatitis A,Confirmed,sandwich,35,0.0,0.0,490,7.142857142857142
1999,October,Washington,Restaurant,Hepatitis A,Confirmed,unspecified,35,0.0,0.0,490,7.142857142857142
1999,October,Wisconsin,Restaurant,Norovirus genogroup I,Confirmed,chicken,14,0.0,0.0,1009,1.3875123885034688
1999,October,Wisconsin,Restaurant,Norovirus genogroup I,Confirmed,unspecified,14,0.0,0.0,1009,1.3875123885034688
1999,October,Wisconsin,School/College/University,Norovirus genogroup I,Confirmed,unknown,379,0.0,0.0,1009,37.56194251734391
1999,September,Arizona,Prison/Jail,Bacillus cereus,Suspected,lima beans,52,0.0,0.0,1108,4.693140794223827
1999,September,Arizona,Prison/Jail,Bacillus cereus,Suspected,turkey,52,0.0,0.0,1108,4.693140794223827
1999,September,Arizona,Prison/Jail,Bacillus cereus,Suspected,unspecified,52,0.0,0.0,1108,4.693140794223827
1999,September,California,Private Home/Residence,Shigella sonnei,Confirmed,chicken,13,0.0,0.0,3101,0.41921960657852303
1999,September,California,Private Home/Residence,Shigella sonnei,Confirmed,macaroni salad,13,0.0,0.0,3101,0.41921960657852303
1999,September,California,Private Home/Residence,Shigella sonnei,Confirmed,salsa,13,0.0,0.0,3101,0.41921960657852303
1999,September,California,Private Home/Residence,Shigella sonnei,Confirmed,unspecified,26,0.0,0.0,3101,0.8384392131570461
1999,September,California,Restaurant,Scombroid toxin,Confirmed,ahi,2,2.0,0.0,3101,0.06449532408900355
1999,September,California,Restaurant,Scombroid toxin,Confirmed,fish,2,2.0,0.0,3101,0.06449532408900355
1999,September,California,School/College/University,Salmonella enterica,Confirmed,unknown,40,1.0,0.0,3101,1.289906481780071
1999,September,Colorado,Camp,"Escherichia coli, Shiga toxin-producing",Confirmed,ground beef,9,0.0,0.0,456,1.9736842105263157
1999,September,Colorado,Camp,"Escherichia coli, Shiga toxin-producing",Confirmed,unspecified,9,0.0,0.0,456,1.9736842105263157
1999,September,Connecticut,Restaurant,Salmonella enterica,Confirmed,eggs,4,1.0,0.0,72,5.555555555555555
1999,September,Connecticut,Restaurant,Salmonella enterica,Confirmed,unspecified,4,1.0,0.0,72,5.555555555555555
1999,September,Florida,Private Home/Residence,Clostridium botulinum,Confirmed,garlic and oil,3,3.0,0.0,1490,0.20134228187919465
1999,September,Florida,Private Home/Residence,Shigella sonnei,Confirmed,beef,6,0.0,0.0,1490,0.4026845637583893
1999,September,Florida,Private Home/Residence,Shigella sonnei,Confirmed,fajita,6,0.0,0.0,1490,0.4026845637583893
1999,September,Florida,Restaurant,Clostridium perfringens,Suspected,black beans,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Scombroid toxin,Suspected,fish,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Scombroid toxin,Suspected,flounder,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Scombroid toxin,Suspected,unspecified,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,buffalo wings,3,0.0,0.0,1490,0.20134228187919465
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,cheeseburger,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,chicken,3,0.0,0.0,1490,0.20134228187919465
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,crab,2,0.0,0.0,1490,0.1342281879194631
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,ground beef,4,0.0,0.0,1490,0.2684563758389262
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,shrimp,5,0.0,0.0,1490,0.33557046979865773
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,steamed,2,0.0,0.0,1490,0.1342281879194631
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,sushi,2,0.0,0.0,1490,0.1342281879194631
1999,September,Florida,Restaurant,Staphylococcus aureus,Suspected,unspecified,7,0.0,0.0,1490,0.4697986577181208
1999,September,Georgia,Catering Service,Staphylococcus aureus,Confirmed,bbq,100,15.0,0.0,903,11.074197120708748
1999,September,Georgia,Catering Service,Staphylococcus aureus,Confirmed,pork,100,15.0,0.0,903,11.074197120708748
1999,September,Georgia,Restaurant,Salmonella enterica,Confirmed,burrito,8,1.0,0.0,903,0.8859357696566998
1999,September,Georgia,Restaurant,Salmonella enterica,Confirmed,chicken,24,3.0,0.0,903,2.6578073089700998
1999,September,Georgia,Restaurant,Salmonella enterica,Confirmed,nuggets/fingers,8,1.0,0.0,903,0.8859357696566998
1999,September,Georgia,Restaurant,Salmonella enterica,Confirmed,taco,8,1.0,0.0,903,0.8859357696566998
1999,September,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,fish,3,0.0,0.0,199,1.507537688442211
1999,September,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,opelu kala,3,0.0,0.0,199,1.507537688442211
1999,September,Hawaii,Private Home/Residence,Ciguatoxin,Suspected,fish,5,1.0,0.0,199,2.512562814070352
1999,September,Hawaii,Private Home/Residence,Ciguatoxin,Suspected,grouper,5,1.0,0.0,199,2.512562814070352
1999,September,Hawaii,Private Home/Residence,Ciguatoxin,Suspected,unspecified,5,1.0,0.0,199,2.512562814070352
1999,September,Hawaii,Restaurant,Scombroid toxin,Confirmed,fish,3,0.0,0.0,199,1.507537688442211
1999,September,Hawaii,Restaurant,Scombroid toxin,Confirmed,ono,3,0.0,0.0,199,1.507537688442211
1999,September,Illinois,Catering Service,Norovirus genogroup I,Confirmed,unknown,14,0.0,0.0,1054,1.3282732447817838
1999,September,Illinois,Catering Service,Norovirus genogroup I,Suspected,unknown,17,0.0,0.0,1054,1.6129032258064515
1999,September,Illinois,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,beef,321,17.0,0.0,1054,30.45540796963947
1999,September,Illinois,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,unspecified,321,17.0,0.0,1054,30.45540796963947
1999,September,Illinois,Restaurant,Salmonella enterica,Suspected,unknown,10,0.0,0.0,1054,0.9487666034155597
1999,September,Indiana,Catering Service,Virus,Suspected,unknown,280,0.0,0.0,405,69.1358024691358
1999,September,Indiana,Private Home/Residence,Shigella sonnei,Confirmed,potato salad,5,1.0,0.0,405,1.2345679012345678
1999,September,Iowa,Restaurant,Clostridium perfringens,Suspected,beef tips,88,2.0,0.0,549,16.029143897996356
1999,September,Iowa,Restaurant,Clostridium perfringens,Suspected,steak,88,2.0,0.0,549,16.029143897996356
1999,September,Iowa,Restaurant,Norovirus genogroup I,Suspected,sandwich,16,0.0,0.0,549,2.914389799635701
1999,September,Iowa,Restaurant,Norovirus genogroup I,Suspected,submarine,16,0.0,0.0,549,2.914389799635701
1999,September,Maryland,Grocery Store,Escherichia coli,Suspected,unknown,3,3.0,0.0,894,0.33557046979865773
1999,September,Maryland,School/College/University,Salmonella enterica,Confirmed,other cheese,49,6.0,0.0,894,5.480984340044743
1999,September,Maryland,School/College/University,Salmonella enterica,Confirmed,unspecified,49,6.0,0.0,894,5.480984340044743
1999,September,Massachusetts,Restaurant,Salmonella enterica,Confirmed,unknown,13,2.0,0.0,246,5.284552845528456
1999,September,Michigan,Restaurant,Norovirus genogroup I,Confirmed,unknown,17,0.0,0.0,103,16.50485436893204
1999,September,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,fruit salad,16,0.0,0.0,764,2.094240837696335
1999,September,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,macaroni salad,16,0.0,0.0,764,2.094240837696335
1999,September,Minnesota,Religious Facility,Norovirus genogroup I,Suspected,ice,20,0.0,0.0,764,2.6178010471204187
1999,September,Minnesota,Restaurant,Listeria monocytogenes,Confirmed,deli meat,5,5.0,1.0,764,0.6544502617801047
1999,September,Minnesota,Restaurant,Listeria monocytogenes,Confirmed,unspecified,5,5.0,1.0,764,0.6544502617801047
1999,September,New York,Restaurant,Virus,Suspected,multiple foods,29,0.0,0.0,541,5.360443622920517
1999,September,North Carolina,Catering Service,Norovirus genogroup I,Confirmed,unknown,56,0.0,0.0,332,16.867469879518072
1999,September,Ohio,Restaurant,Norovirus genogroup I,Confirmed,salad,63,1.0,0.0,2404,2.6206322795341097
1999,September,Ohio,Restaurant,Norovirus genogroup I,Confirmed,sandwich,63,1.0,0.0,2404,2.6206322795341097
1999,September,Ohio,Restaurant,Norovirus genogroup I,Confirmed,unspecified,126,2.0,0.0,2404,5.241264559068219
1999,September,Ohio,School/College/University,Salmonella enterica,Confirmed,chocolate milk,82,0.0,0.0,2404,3.4109816971713807
1999,September,Ohio,School/College/University,Salmonella enterica,Confirmed,unspecified,82,0.0,0.0,2404,3.4109816971713807
1999,September,Oregon,Private Home/Residence,Clostridium perfringens,Confirmed,baked,87,0.0,0.0,687,12.663755458515283
1999,September,Oregon,Private Home/Residence,Clostridium perfringens,Confirmed,chicken,87,0.0,0.0,687,12.663755458515283
1999,September,Oregon,Private Home/Residence,Clostridium perfringens,Confirmed,tamale,87,0.0,0.0,687,12.663755458515283
1999,September,Oregon,Private Home/Residence,Clostridium perfringens,Confirmed,unspecified,87,0.0,0.0,687,12.663755458515283
1999,September,Oregon,Private Home/Residence,Clostridium perfringens,Suspected,unknown,39,0.0,0.0,687,5.676855895196507
1999,September,Washington,Restaurant,Scombroid toxin,Confirmed,tuna,2,0.0,0.0,490,0.40816326530612246
1999,September,Washington,Restaurant,Scombroid toxin,Confirmed,unspecified,2,0.0,0.0,490,0.40816326530612246
1999,September,West Virginia,Restaurant,Salmonella enterica,Confirmed,chile relleno,12,5.0,0.0,24,50.0
1999,September,West Virginia,Restaurant,Salmonella enterica,Confirmed,unspecified,12,5.0,0.0,24,50.0
2000,April,Alabama,Restaurant,Bacillus cereus,Suspected,unknown,6,0.0,0.0,174,3.4482758620689653
2000,April,California,Grocery Store,Salmonella enterica,Confirmed,chicken,12,2.0,0.0,5045,0.23785926660059467
2000,April,California,Grocery Store,Salmonella enterica,Confirmed,unspecified,12,2.0,0.0,5045,0.23785926660059467
2000,April,California,Private Home/Residence,Salmonella enterica,Confirmed,boiled hard,6,2.0,0.0,5045,0.11892963330029734
2000,April,California,Private Home/Residence,Salmonella enterica,Confirmed,shell eggs,6,2.0,0.0,5045,0.11892963330029734
2000,April,California,Private Home/Residence,Salmonella enterica,Confirmed,turkey loaf,6,2.0,0.0,5045,0.11892963330029734
2000,April,California,Restaurant,Norovirus genogroup I,Suspected,green salad,27,0.0,0.0,5045,0.535183349851338
2000,April,California,Restaurant,Norovirus genogroup I,Suspected,salad dressing,27,0.0,0.0,5045,0.535183349851338
2000,April,California,Restaurant,Norovirus genogroup I,Suspected,unknown,16,0.0,0.0,5045,0.31714568880079286
2000,April,California,Restaurant,Norovirus genogroup I,Suspected,unspecified,27,0.0,0.0,5045,0.535183349851338
2000,April,California,Restaurant,Staphylococcus aureus,Suspected,chicken,30,0.0,0.0,5045,0.5946481665014867
2000,April,California,Restaurant,Staphylococcus aureus,Suspected,other,30,0.0,0.0,5045,0.5946481665014867
2000,April,California,Restaurant,Staphylococcus aureus,Suspected,unknown,4,0.0,0.0,5045,0.07928642220019821
2000,April,Colorado,Restaurant,Norovirus genogroup I,Suspected,sandwich,11,0.0,0.0,628,1.7515923566878981
2000,April,Colorado,Restaurant,Norovirus genogroup I,Suspected,submarine,11,0.0,0.0,628,1.7515923566878981
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,chicken,6,0.0,0.0,2099,0.28585040495474034
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,chicken tempura,6,0.0,0.0,2099,0.28585040495474034
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,rice,9,0.0,0.0,2099,0.4287756074321105
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,unspecified,6,0.0,0.0,2099,0.28585040495474034
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,vegetable tempura,6,0.0,0.0,2099,0.28585040495474034
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,yakitori,6,0.0,0.0,2099,0.28585040495474034
2000,April,Florida,Restaurant,Bacillus cereus,Suspected,yellow,3,0.0,0.0,2099,0.14292520247737017
2000,April,Florida,Restaurant,Clostridium perfringens,Suspected,bbq,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Clostridium perfringens,Suspected,beans,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,caesar salad,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,ice cream,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,pizza,14,2.0,0.0,2099,0.6669842782277274
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,soda,14,2.0,0.0,2099,0.6669842782277274
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,spinach salad,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Norovirus genogroup I,Suspected,unspecified,33,4.0,0.0,2099,1.5721772272510721
2000,April,Florida,Restaurant,Salmonella enterica,Confirmed,chicken,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Salmonella enterica,Confirmed,unspecified,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Salmonella enterica,Suspected,cheeseburger,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Salmonella enterica,Suspected,ethnic style,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Salmonella enterica,Suspected,ground beef,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Salmonella enterica,Suspected,unspecified,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,garlic and oil,5,0.0,0.0,2099,0.23820867079561697
2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,potato,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,potato salad,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Staphylococcus aureus,Suspected,soup,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,Restaurant,Vibrio parahaemolyticus,Suspected,crab,3,0.0,0.0,2099,0.14292520247737017
2000,April,Florida,Restaurant,Vibrio parahaemolyticus,Suspected,unspecified,3,0.0,0.0,2099,0.14292520247737017
2000,April,Florida,School/College/University,Chemical or toxin,Suspected,orange juice,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,School/College/University,Chemical or toxin,Suspected,unspecified,2,0.0,0.0,2099,0.09528346831824679
2000,April,Florida,School/College/University,Heavy metals,Confirmed,pineapple,21,0.0,0.0,2099,1.0004764173415912
2000,April,Florida,School/College/University,Heavy metals,Confirmed,unspecified,21,0.0,0.0,2099,1.0004764173415912
2000,April,Georgia,Office/Indoor Workplace,Norovirus genogroup I,Confirmed,fruit smoothie,136,0.0,0.0,1653,8.22746521476104
2000,April,Hawaii,Restaurant,Scombroid toxin,Suspected,baked,2,0.0,0.0,182,1.098901098901099
2000,April,Hawaii,Restaurant,Scombroid toxin,Suspected,shrimp,2,0.0,0.0,182,1.098901098901099
2000,April,Hawaii,Restaurant,Scombroid toxin,Suspected,tuna,2,0.0,0.0,182,1.098901098901099
2000,April,Hawaii,Restaurant,Scombroid toxin,Suspected,unspecified,2,0.0,0.0,182,1.098901098901099
2000,April,Illinois,Catering Service,Norovirus genogroup I,Suspected,ranch dressing,6,0.0,0.0,1250,0.48
2000,April,Illinois,Catering Service,Norovirus genogroup I,Suspected,unknown,10,0.0,0.0,1250,0.8
2000,April,Illinois,Private Home/Residence,Clostridium perfringens,Confirmed,turkey and stuffing,28,1.0,0.0,1250,2.2399999999999998
2000,April,Illinois,Private Home/Residence,Norovirus genogroup I,Confirmed,gelatin,7,0.0,0.0,1250,0.5599999999999999
2000,April,Illinois,Private Home/Residence,Norovirus genogroup I,Confirmed,unspecified,7,0.0,0.0,1250,0.5599999999999999
2000,April,Illinois,Restaurant,Clostridium perfringens,Suspected,chicken,2,0.0,0.0,1250,0.16
2000,April,Illinois,Restaurant,Clostridium perfringens,Suspected,taco,2,0.0,0.0,1250,0.16
2000,April,Illinois,Restaurant,Norovirus genogroup I,Suspected,unknown,4,0.0,0.0,1250,0.32
2000,April,Indiana,Religious Facility,Norovirus genogroup II,Confirmed,unknown,49,0.0,0.0,408,12.009803921568627
2000,April,Iowa,Restaurant,Norovirus genogroup I,Suspected,unknown,13,0.0,0.0,376,3.4574468085106385
2000,April,Maryland,Private Home/Residence,Salmonella enterica,Confirmed,unknown,7,1.0,0.0,644,1.0869565217391304
2000,April,Maryland,Restaurant,Clostridium perfringens,Suspected,unknown,8,0.0,0.0,644,1.2422360248447204
2000,April,Maryland,Restaurant,Vibrio parahaemolyticus,Confirmed,crab cakes,3,1.0,0.0,644,0.4658385093167702
2000,April,Minnesota,Restaurant,Hepatitis A,Confirmed,unknown,9,1.0,0.0,1320,0.6818181818181818
2000,April,Minnesota,Restaurant,Norovirus genogroup I,Suspected,ham,11,0.0,0.0,1320,0.8333333333333334
2000,April,Minnesota,Restaurant,Norovirus genogroup I,Suspected,unspecified,11,0.0,0.0,1320,0.8333333333333334
2000,April,Minnesota,Restaurant,Salmonella enterica,Confirmed,multiple foods,7,1.0,0.0,1320,0.5303030303030304
2000,April,Minnesota,School/College/University,Norovirus genogroup I,Suspected,salad bar,37,2.0,0.0,1320,2.803030303030303
2000,April,Multistate,Private Home/Residence,Campylobacter jejuni,Confirmed,homemade cheese,18,0.0,0.0,1283,1.4029618082618862
2000,April,Multistate,Private Home/Residence,Campylobacter jejuni,Confirmed,unpasteurized,18,0.0,0.0,1283,1.4029618082618862
2000,April,Ohio,Private Home/Residence,Clostridium botulinum,Confirmed,home canned pepper,3,3.0,1.0,1968,0.1524390243902439
2000,April,Ohio,Private Home/Residence,Clostridium botulinum,Confirmed,unspecified,3,3.0,1.0,1968,0.1524390243902439
2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,seven-layer salad,136,0.0,0.0,1968,6.910569105691057
2000,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,unknown,20,0.0,0.0,1968,1.0162601626016259
2000,April,Ohio,Restaurant,Norovirus genogroup I,Suspected,unknown,3,0.0,0.0,1968,0.1524390243902439
2000,April,Ohio,Restaurant,Salmonella enterica,Confirmed,unknown,4,0.0,0.0,1968,0.20325203252032523
2000,April,Oregon,Restaurant,Norovirus genogroup I,Suspected,unknown,22,0.0,0.0,430,5.116279069767442
2000,April,Pennsylvania,Grocery Store,Bacillus cereus,Confirmed,salmon,3,0.0,0.0,834,0.3597122302158274
2000,April,Pennsylvania,Grocery Store,Bacillus cereus,Confirmed,unspecified,3,0.0,0.0,834,0.3597122302158274
2000,April,Virginia,Private Home/Residence,Salmonella enterica,Confirmed,macaroni and cheese,106,14.0,0.0,1096,9.67153284671533
2000,April,Washington,Restaurant,Clostridium perfringens,Suspected,bbq,2,0.0,0.0,300,0.6666666666666667
2000,April,Washington,Restaurant,Clostridium perfringens,Suspected,pork,2,0.0,0.0,300,0.6666666666666667
2000,April,Wisconsin,Restaurant,Clostridium perfringens,Confirmed,unknown,8,0.0,0.0,1116,0.7168458781362007
2000,August,Alabama,Restaurant,Salmonella enterica,Confirmed,bbq,50,5.0,0.0,174,28.735632183908045
2000,August,Alabama,Restaurant,Salmonella enterica,Confirmed,pork,50,5.0,0.0,174,28.735632183908045
2000,August,California,Catering Service,Norovirus genogroup I,Confirmed,chicken salad,22,0.0,0.0,5045,0.4360753221010902
2000,August,California,Catering Service,Norovirus genogroup I,Confirmed,mixed fruit,55,0.0,0.0,5045,1.0901883052527255
2000,August,California,Catering Service,Norovirus genogroup I,Confirmed,potato,55,0.0,0.0,5045,1.0901883052527255
2000,August,California,Catering Service,Norovirus genogroup I,Confirmed,unspecified,55,0.0,0.0,5045,1.0901883052527255
2000,August,California,Private Home/Residence,Salmonella enterica,Confirmed,chicken,4,1.0,0.0,5045,0.07928642220019821
2000,August,California,Private Home/Residence,Salmonella enterica,Confirmed,liver,4,1.0,0.0,5045,0.07928642220019821
2000,August,California,Restaurant,Histamine,Confirmed,fish,2,0.0,0.0,5045,0.03964321110009911
2000,August,California,Restaurant,Histamine,Confirmed,mahi mahi,2,0.0,0.0,5045,0.03964321110009911
2000,August,California,Restaurant,Norovirus genogroup I,Confirmed,unknown,9,0.0,0.0,5045,0.17839444995044598
2000,August,California,Restaurant,Staphylococcus aureus,Suspected,pudding,4,0.0,0.0,5045,0.07928642220019821
2000,August,California,Restaurant,Staphylococcus aureus,Suspected,unspecified,4,0.0,0.0,5045,0.07928642220019821
2000,August,Colorado,Restaurant,Norovirus genogroup I,Suspected,salad,14,0.0,0.0,628,2.229299363057325
2000,August,Colorado,Restaurant,Norovirus genogroup I,Suspected,unspecified,14,0.0,0.0,628,2.229299363057325
2000,August,Colorado,Restaurant,Vibrio parahaemolyticus,Confirmed,oysters,4,0.0,0.0,628,0.6369426751592357
2000,August,Colorado,Restaurant,Vibrio parahaemolyticus,Confirmed,raw,4,0.0,0.0,628,0.6369426751592357
2000,August,Florida,Restaurant,Ciguatoxin,Confirmed,fish,4,2.0,0.0,2099,0.19056693663649357
2000,August,Florida,Restaurant,Ciguatoxin,Confirmed,grouper,4,2.0,0.0,2099,0.19056693663649357
2000,August,Florida,Restaurant,Ciguatoxin,Confirmed,unspecified,4,2.0,0.0,2099,0.19056693663649357
2000,August,Florida,Restaurant,Clostridium perfringens,Suspected,beef,3,0.0,0.0,2099,0.14292520247737017
2000,August,Florida,Restaurant,Clostridium perfringens,Suspected,chicken,3,0.0,0.0,2099,0.14292520247737017
2000,August,Florida,Restaurant,Clostridium perfringens,Suspected,chips and salsa,3,0.0,0.0,2099,0.14292520247737017
2000,August,Florida,Restaurant,Clostridium perfringens,Suspected,quesadilla,3,0.0,0.0,2099,0.14292520247737017
2000,August,Florida,Restaurant,Clostridium perfringens,Suspected,taco,3,0.0,0.0,2099,0.14292520247737017
2000,August,Florida,Restaurant,Scombroid toxin,Suspected,dolphin,4,0.0,0.0,2099,0.19056693663649357
2000,August,Florida,Restaurant,Scombroid toxin,Suspected,fish,4,0.0,0.0,2099,0.19056693663649357
2000,August,Florida,School/College/University,Bacillus cereus,Confirmed,taco,4,1.0,0.0,2099,0.19056693663649357
2000,August,Florida,School/College/University,Bacillus cereus,Confirmed,unspecified,4,1.0,0.0,2099,0.19056693663649357
2000,August,Georgia,Catering Service,Salmonella enterica,Confirmed,bread,44,8.0,0.0,1653,2.661826981246219
2000,August,Georgia,Catering Service,Salmonella enterica,Confirmed,chicken,44,8.0,0.0,1653,2.661826981246219
2000,August,Georgia,Catering Service,Salmonella enterica,Confirmed,cornbread,44,8.0,0.0,1653,2.661826981246219
2000,August,Georgia,Catering Service,Salmonella enterica,Confirmed,ham,44,8.0,0.0,1653,2.661826981246219
2000,August,Georgia,Catering Service,Salmonella enterica,Confirmed,unspecified,88,16.0,0.0,1653,5.323653962492438
2000,August,Georgia,Restaurant,Norovirus genogroup I,Confirmed,unknown,4,0.0,0.0,1653,0.24198427102238357
2000,August,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,fish,5,0.0,0.0,182,2.7472527472527473
2000,August,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,roi,5,0.0,0.0,182,2.7472527472527473
2000,August,Hawaii,Private Home/Residence,Ciguatoxin,Suspected,fish,2,0.0,0.0,182,1.098901098901099
2000,August,Hawaii,Private Home/Residence,Ciguatoxin,Suspected,palani (surgeon),2,0.0,0.0,182,1.098901098901099
2000,August,Hawaii,Restaurant,Campylobacter jejuni,Confirmed,unknown,4,0.0,0.0,182,2.197802197802198
2000,August,Hawaii,Restaurant,Scombroid toxin,Confirmed,fish,2,2.0,0.0,182,1.098901098901099
2000,August,Hawaii,Restaurant,Scombroid toxin,Confirmed,mahi mahi,2,2.0,0.0,182,1.098901098901099
2000,August,Idaho,Restaurant,Norovirus genogroup I,Confirmed,unknown,11,0.0,0.0,58,18.96551724137931
2000,August,Illinois,Private Home/Residence,Clostridium perfringens,Confirmed,beef,45,0.0,0.0,1250,3.5999999999999996
