case_id,food
4054,unspecified
4054,tostada
4054,unspecified
4055,fried rice
4055,unspecified
4056,unknown
4057,unknown
4058,sandwich
4058,submarine
4059,unknown
4060,beaver
4060,fermented tail (muktuk)
4061,unknown
4062,unknown
4063,seafood soup/stew
4063,unspecified
4064,unknown
4065,unknown
4066,unknown
4067,unknown
4068,unknown
4069,waldorf salad
4070,unknown
4071,unknown
4072,chicken
4072,chimichanga
4073,unknown
4074,honeydew melon
4074,pineapple
4074,unspecified
4075,unknown
4076,unknown
4077,unknown
4078,shrimp scampi
4078,potato
4078,mashed
4078,caesar salad
4079,unknown
4080,ground beef
4080,hamburger
4081,sandwich
4081,chicken
4082,chicken
4082,bbq
4083,lemon
4083,unspecified
4084,rice
4084,unspecified
4085,unknown
4086,ice
4087,pizza
4087,meat
4088,unknown
4089,chicken
4089,other
4090,unspecified fish
4091,sandwich
4091,steak
4092,ground beef
4092,hamburger
4093,ground beef
4093,hamburger
4094,ground beef
4094,cheeseburger
4095,sandwich
4095,other specialty
4096,unknown
4097,ice cream
4097,commercial
4098,ice
4099,unknown
4100,fish
4100,mahi mahi
4101,mung bean sprouts
4102,unknown
4103,hard candy
4103,unspecified
4104,unknown
4105,unknown
4106,unknown
4107,unknown
4108,cantaloupe
4108,honeydew melon
4108,pineapple
4108,unspecified
4109,oysters
4109,raw
4110,unknown
4111,fajita
4111,chicken
4112,egg salad/egg salad sandwich
4113,bearnaise sauce
4113,crab dishes
4114,pizza
4114,unspecified
4115,quesadilla
4115,chicken
4116,salami
4116,mixed meats
4116,coleslaw
4117,crab cakes
4118,sandwich
4118,other egg/poultry
4118,sandwich
4118,chicken
4119,unknown
4120,unknown
4121,unknown
4122,unknown
4123,unknown
4124,unknown
4125,unknown
4126,beef
4126,stew
4127,sandwich
4127,unspecified
4127,multiple salads
4128,unknown
4129,rice
4129,unspecified
4129,refried beans
4129,unspecified
4130,unknown
4131,liver
4131,chicken
4132,vegetable dip
4132,unspecified
4132,pineapple
4132,unspecified
4132,caesar salad
4133,pancit
4134,arugula
4134,unspecified
4135,unknown
4136,water
4136,lettuce-based salads unspecified
4137,ambrosia
4137,antipasta salad
4138,sandwich
4138,unspecified
4139,ambrosia
4140,unknown
4141,sandwich
4141,submarine
4142,swiss cheese
4142,pasteurized
4143,unknown
4144,green salad
4145,unknown
4146,unknown
4147,unknown
4148,unknown
4149,unknown
4150,vegetable-based salads unspecified
4150,lettuce-based salads unspecified
4151,unknown
4152,unknown
4153,ground beef
4153,hamburger
4153,french fries
4154,unknown
4155,unknown
4156,refried beans
4156,unspecified
4157,oysters
4157,raw
4158,green salad
4159,chicken
4159,fried
4160,cupcakes
4161,unknown
4162,sandwich
4162,submarine
4163,pasta-based salads unspecified
4164,fish
4164,escolar
4165,beef
4165,jerky
4166,burrito
4166,pork
4167,unknown
4168,unknown
4169,sandwich
4169,turkey
4170,chicken
4170,curry
4171,unknown
4172,unknown
4173,oysters
4173,raw
4174,gumbo
4174,unspecified
4175,unknown
4176,rice
4176,white
4177,oysters
4177,raw
4177,sushi
4177,unspecified
4178,peppers
4178,chili
4179,eggs
4179,unspecified
4180,unknown
4181,shrimp
4181,unspecified
4182,ground beef
4182,cheeseburger
4183,oysters
4183,raw
4184,ethnic style
4184,buffet
4185,chicken
4185,sesame
4186,cake
4186,unspecified
4187,pizza
4187,meat
4188,shrimp salad
4189,unknown
4190,unknown
4191,sushi
4191,unspecified
4192,oysters
4192,raw
4193,pizza
4193,meat and vegetable
4194,pork
4194,bbq
4195,pork
4195,bbq
4196,coleslaw
4197,oysters
4197,raw
4198,seafood dish
4198,unspecified
4199,mozarella
4199,unspecified
4199,ground beef
4199,cheeseburger
4200,tuna
4200,raw
4201,ground beef
4201,cheeseburger
4202,beef
4202,other
4203,herbal tea
4204,chicken
4204,unspecified
4205,green salad
4206,egg-in-muffin-style sandwich
4206,biscuit
4206,unspecified
4206,sausage
4206,pork
4207,unknown
4208,unknown
4209,vegetable dip
4209,unspecified
4209,carrots
4209,unspecified
4210,chicken
4210,tetrazini
4210,caesar salad
4210,green salad
4211,unknown
4212,house salad
4213,unknown
4214,spring rolls
4214,unspecified
4214,fried rice
4214,unspecified
4215,unknown
4216,unknown
4217,unknown
4218,unknown
4219,unknown
4220,unknown
4221,sandwich
4221,submarine
4222,burrito
4222,unspecified
4223,sandwich
4223,chicken
4224,sandwich
4224,unspecified
4224,salad
4224,unspecified
4225,unknown
4226,alfalfa sprouts
4227,burrito
4227,chicken
4227,enchilada
4227,chicken
4228,burrito
4228,chicken
4228,enchilada
4228,chicken
4229,unknown
4230,cake
4230,chocolate
4231,unknown
4232,beef
4232,stroganoff
4233,unknown
4234,unknown
4235,unknown
4236,unknown
4237,unknown
4238,ethnic style
4238,unspecified
4239,burrito
4239,chicken
4240,infant formula
4240,unspecified
4241,unknown
4242,unknown
4243,punch
4243,unspecified
4244,ham
4244,unspecified
4244,potato salad
4245,oysters
4245,raw
4246,unknown
4247,unknown
4248,unknown
4249,chicken
4249,other
4250,unknown
4251,chicken
4251,other
4252,sushi
4252,unspecified
4253,house salad
4254,taco or nacho salad
4255,oysters
4256,crab salad
4257,omelette
4258,manicotti
4258,unspecified
4259,unknown
4260,shrimp
4260,unspecified
4261,ham
4261,unspecified
4262,ground beef
4262,hamburger
4263,unknown
4264,fried rice
4264,unspecified
4264,chicken
4264,unspecified
4264,crab dishes
4265,chicken
4265,unspecified
4266,sandwich
4266,cuban
4267,steak
4267,other
4268,melon
4268,unspecified
4269,chicken
4269,fried
4270,unspecified fish
4271,ethnic style
4271,buffet
4272,unknown
4273,clam chowder
4274,unknown
4275,fruit salad
4275,carrots
4275,unspecified
4276,beef
4276,creamed/chipped
4277,biscuit
4277,unspecified
4277,crab
4277,steamed
4277,shrimp
4277,unspecified
4278,unknown
4279,turkey
4279,unspecified
4280,fish
4280,mahi mahi
4281,unknown
4282,unknown
4283,pork
4283,pigs feet
4284,unknown
4285,house salad
4285,water
4286,macaroni and cheese
4286,ground beef
4286,other
4286,peppers
4286,green
4287,rice
4287,unspecified
4287,coleslaw
4288,oysters
4288,raw
4289,unknown
4290,unknown
4291,unknown
4292,unknown
4293,unknown
4294,unknown
4295,unknown
4296,green beans
4297,unknown
4298,chicken
4298,other
4298,green beans
4298,unspecified
4299,chicken
4299,bbq
4299,chicken
4299,fried
4300,ice cream
4300,commercial
4301,pizza
4301,vegetable
4302,unknown
4303,pasta
4303,unspecified
4304,unknown
4305,cantaloupe
4305,pineapple
4305,unspecified
4306,steak
4306,prime rib
4307,whole milk
4307,unpasteurized
4308,oysters
4308,raw
4309,sandwich
4309,ham
4310,sandwich
4310,chicken
4311,mango
4311,unspecified
4312,chicken
4312,other
4313,tarantulas
4314,unknown
4315,chicken
4315,other
4316,egg rolls
4317,unknown
4318,sandwich
4318,unspecified
4319,eggs
4319,unspecified
4320,unknown
4321,unknown
4322,pasta salad
4323,mixed fruit
4323,deli meat
4323,multiple
4324,potato
4324,mashed
4325,unknown
4326,tuna salad
4326,salad bar
4327,multiple salads
4328,unknown
4329,barbecue sauce
4329,beans
4329,bbq
4330,meat
4330,unspecified
4330,unspecified vegetables
4331,quail
4331,unspecified
4332,turkey
4332,unspecified
4332,ham
4332,unspecified
4333,lettuce-based salads unspecified
4333,bread
4333,unspecified
4334,liquor
4335,pad thai
4335,unspecified
4336,chow mein
4337,cake
4337,chocolate
4338,unknown
4339,chow mein
4340,rice
4340,white
4340,chicken
4340,teriyaki
4341,chicken
4341,nuggets/fingers
4342,tofu
4342,unspecified
4343,sushi
4343,unspecified
4344,unknown
4345,beef
4345,other
4346,rice
4346,unspecified
4347,marinara sauce
4348,unknown
4349,unknown
4350,chicken
4350,fried
4351,oysters
4351,raw
4352,fish
4352,escolar
4353,unknown
4354,unknown
4355,steak
4355,prime rib
4356,ground beef
4356,unspecified
4357,unknown
4358,sandwich
4358,deli
4358,multiple salads
4359,unknown
4360,spaghetti
4360,unspecified
4361,unknown
4362,unknown
4363,omelette
4364,ground beef
4364,other
4365,pork
4365,other
4366,unknown
4367,deli meat
4367,multiple
4368,unknown
4369,chicken
4369,fried
4370,sausage
4370,italian
4371,cheese
4371,unspecified
4372,pizza
4372,meat
4373,pizza
4373,meat
4374,chicken fried rice
4375,unknown
4376,unknown
4377,fish
4377,escolar
4378,chicken
4378,casserole
4379,tuna steak
4380,unknown
4381,chicken
4381,other
4382,fajita
4382,beef
4383,eggs
4383,unspecified
4384,pizza
4384,cheese
4385,ground beef
4385,hamburger
4386,oysters
4386,raw
4387,ground beef
4387,cheeseburger
4388,oysters
4388,raw
4389,lo mein
4389,vegetable
4390,ground beef
4390,cheeseburger
4391,unknown
4392,mung bean sprouts
4393,fish
4393,escolar
4394,ground beef
4394,unspecified
4395,unknown
4396,unknown
4397,turkey and stuffing
4398,unknown
4399,unknown
4400,unknown
4401,pork
4401,bbq
4402,fish
4402,escolar
4403,unknown fish
4404,unknown fish
4405,fish
4405,palani (surgeon)
4406,fish
4406,roi
4407,unknown
4408,unknown
4409,unknown
4410,unknown
4411,unknown
4412,turkey
4412,other
4413,unknown
4414,unknown
4415,unknown
4416,ground beef
4416,other
4417,crawfish/crayfish
4417,unspecified
4418,eggs benedict
4418,hollandaise sauce
4418,egg-containing food
4418,other
4419,lettuce
4419,unspecified
4420,egg-containing food
4420,other
4421,ice cream
4421,homemade
4422,chicken
4422,fried
4423,lobster bisque
4424,chicken
4424,unspecified
4425,unknown
4426,greek salad
4427,egg-containing food
4427,other
4428,fish
4428,escolar
4429,fish
4429,escolar
4430,unknown
4431,sandwich
4431,other fish
4432,fish
4432,escolar
4433,unknown
4434,unknown
4435,unknown
4436,unknown
4437,unknown
4438,unknown
4439,cantaloupe
4440,multiple cheeses
4440,unpasteurized
4441,deli meat
4441,multiple
4442,cake
4442,unspecified
4443,ethnic style
4443,unspecified
4444,cheese
4444,pasteurized
4445,fish
4445,escolar
4446,deli meat
4446,sliced ham
4446,deli meat
4446,sliced turkey
4447,turkey
4447,other
4448,ham
4448,other
4449,pizza
4449,unspecified
4450,unknown
4451,unknown
4452,unknown
4453,noodles
4453,unspecified
4454,unknown
4455,unknown
4456,lettuce-based salads unspecified
4457,cantaloupe
4458,pork
4458,bbq
4459,unknown
4460,egg-based sauce
4460,other
4461,lettuce-based salads unspecified
4462,pad thai
4462,unspecified
4463,sandwich
4463,other specialty
4464,egg rolls
4464,pork
4464,bbq
4465,unknown
4466,unknown
4467,unknown
4468,nuts
4468,almonds
4469,unknown
4470,unknown
4471,pasta
4471,unspecified
4472,unknown
4473,potato salad
4474,mussels
4474,raw
4475,green salad
4476,sandwich
4476,turkey
4477,unknown
4478,unknown
4479,taco
4479,beef
4480,guacamole
4481,pork
4481,other
4482,potato
4482,baked
4483,stew/chili
4483,unspecified
4483,sausage
4483,unspecified
4483,hot dog
4483,unspecified
4484,chicken
4484,unspecified
4484,green salad
4485,bread
4485,unspecified
4486,cilantro
4486,unspecified
4487,sandwich
4487,tuna fish
4488,unknown
4489,punch
4489,unspecified
4489,sandwich
4489,unspecified
4489,salad
4489,unspecified
4490,sandwich
4490,unspecified
4490,multiple salads
4491,steak
4491,sirloin
4491,potato
4491,mashed
4492,ribs
4492,beef
4493,pizza
4493,meat
4494,unknown
4495,chicken
4495,other
4496,unknown
4498,unknown
4499,unknown
4500,shrimp
4500,fried
4501,sandwich
4501,meatball
4502,sandwich
4502,roast beef
4503,chicken
4503,other
4504,potato skins
4505,sandwich
4505,unspecified
4506,seafood dish
4506,unspecified
4506,caesar salad
4507,unknown
4508,chicken
4508,other
4509,refried beans
4509,unspecified
4510,unknown
4511,tuna salad
4512,mussels
4512,steamed
4513,sandwich
4513,other specialty
4514,salad bar
4515,chicken
4515,fried
4516,chicken
4516,nuggets/fingers
4517,unknown
4518,salad bar
4519,shrimp salad
4520,rice
4520,unspecified
4520,refried beans
4520,unspecified
4521,potato salad
4522,unknown
4523,shrimp
4523,grilled
4524,beef
4524,other
4525,poultry
4525,unspecified
4526,soda
4526,unspecified
4527,unknown
4528,unknown
4529,burrito
4529,chicken
4529,quesadilla
4529,chicken
4530,unknown
4531,cake
4531,cheese
4532,fish
4532,ahi
4533,unknown
4534,turkey
4534,unspecified
4534,pork
4534,bacon
4535,tuna
4535,unspecified
4536,fish
4536,ulua
4536,unspecified
4537,fish
4537,papio
4538,unknown
4539,beef
4539,other
4540,unknown
4541,unknown
4542,unknown
4543,unknown
4544,unknown
4545,ethnic style
4545,unspecified
4546,unknown
4547,ground beef
4547,hamburger
4548,unknown
4549,speciality salads unspecified
4550,chocolate milk
4550,pasteurized
4551,pasta salad
4552,unknown
4553,unknown
4554,parmesan cheese
4554,unspecified
4554,chicken
4554,unspecified
4555,unknown
4556,pie
4556,merengue
4557,chicken
4557,unspecified
4558,unknown
4559,unknown
4560,pasta salad
4561,beef
4561,unspecified
4562,unknown
4563,unknown
4564,rice
4564,unspecified
4564,carrots
4564,unspecified
4564,fish
4564,white
4565,tuna salad
4566,sandwich
4566,fajita
4566,vegetable tray
4566,lettuce-based salads unspecified
4567,unknown
4568,eggs benedict
4569,raw egg milkshake
4569,eggs
4569,unspecified
4570,unknown
4571,tea
4571,unspecified
4571,fruit punch
4571,unspecified
4572,chicken and rice
4573,chicken
4573,bbq
4574,multiple foods
4575,multiple foods
4576,turkey
4576,smoked
4577,tomato
4577,unspecified
4578,salad
4578,unspecified
4579,unknown
4580,unknown
4581,gravy
4581,sausage
4582,unknown
4583,unknown
4584,unknown
4585,frozen slush drink
4586,unknown
4587,roast beef
4587,other
4588,cake
4588,unspecified
4589,unknown
4590,unknown
4591,unknown
4592,unknown
4593,unknown
4594,unknown
4595,unknown
4596,unknown
4597,turkey and gravy
4597,turkey
4597,unspecified
4598,unknown
4599,unknown
4600,chicken and stuffing
4600,green beans
4600,unspecified
4600,potato
4600,mashed
4601,unknown
4602,caesar salad
4602,seafood salad
4603,sandwich
4603,unspecified
4604,cake
4604,unspecified
4605,fruit salad
4605,vegetable tray
4606,lettuce-based salads unspecified
4607,refried beans
4607,unspecified
4608,potato salad
4609,chicken
4609,fried
4610,chicken
4610,teriyaki
4611,soup
4611,turkey
4612,unknown
4613,unknown
4614,unknown
4615,shortcake
4615,strawberry
4616,honeydew melon
4616,musk melon
4616,watermelon
4617,chicken salad
4618,unknown
4619,unknown
4620,chicken
4620,unspecified
4620,shrimp dishes unspecified
4621,pizza
4621,meat
4622,unknown
4623,chow mein
4624,tuna
4624,unspecified
4625,unknown
4626,potato salad
4627,burrito
4627,unspecified
4628,taco
4628,beef
4629,shrimp cocktail
4629,oysters
4629,raw
4630,sour cream
4630,guacamole
4631,unknown
4632,unknown
4633,stew/chili
4633,unspecified
4633,ground beef
4633,hamburger
4634,potato salad
4635,burrito
4635,unspecified
4636,pork
4636,unspecified
4637,oysters
4637,raw
4637,seafood dish
4637,unspecified
4638,sandwich
4638,deli
4639,iceberg lettuce
4639,unspecified
4640,unknown
4641,potato salad
4642,unknown
4643,unknown
4644,lettuce-based salads unspecified
4645,pizza
4645,meat
4646,unknown
4647,pizza
4647,meat and vegetable
4648,chicken
4648,roasted
4649,sandwich
4649,turkey
4650,sushi rice
4651,beef
4651,other
4652,sandwich
4652,bacon
4652,lettuce
4652,tomato
4653,sandwich
4653,chicken
4653,pork
4653,unspecified
4653,coleslaw
4654,fish sandwich
4654,unspecified
4655,multiple foods
4656,carrots
4656,unspecified
4656,celery
4656,unspecified
4656,lettuce
4656,unspecified
4657,taco
4657,unspecified
4658,chicken
4658,unspecified
4659,chicken
4659,buffalo wings
4660,chow mein
4660,egg rolls
4661,sandwich
4661,unspecified
4662,pizza
4662,unspecified
4662,antipasta salad
4663,multiple foods
4664,salsa
4664,unspecified
4664,chips
4664,unspecified
4664,sopapilla
4665,sandwich
4665,turkey club
4666,taco
4666,beef
4667,sandwich
4667,submarine
4668,bbq
4668,unspecified
4669,unknown
4670,unknown
4671,unknown
4672,fish
4672,ahi
4673,fish
4673,ahi
4674,unknown
4675,fish
4675,kole
4676,ice cream
4676,homemade
4677,ground beef
4677,meatballs
4677,quesadilla
4677,chicken
4678,unknown
4679,unknown
4680,chicken
4680,tetrazini
4681,unknown
4682,unknown
4683,grapefruit
4683,unspecified
4683,fruit salad
4684,fajita
4684,chicken
4685,unknown
4686,unknown
4687,pizza
4687,unspecified
4688,fried rice
4688,unspecified
4688,chicken
4688,sweet and sour
4689,fried rice
4689,unspecified
4689,mussels
4689,steamed
4690,tuna
4690,unspecified
4691,unknown
4692,crab newburgh
4692,green salad
4693,unknown
4694,chicken
4694,unspecified
4695,unknown
4696,unknown
4697,seafood pasta
4697,spaghetti
4697,unspecified
4697,deli tray
4698,ice
4698,steak
4698,other
4698,salad dressing
4698,unspecified
4699,goat cheese/chevre
4699,unspecified
4699,tomato
4699,unspecified
4699,pastry
4699,unspecified
4700,lettuce-based salads unspecified
4700,bread
4700,garlic bread
4701,unknown
4702,chicken
4702,nuggets/fingers
4703,unknown
4704,unknown
4705,ethnic style
4705,unspecified
4705,fried rice
4705,unspecified
4706,unknown
4707,eggs
4707,unspecified
4708,eggs
4708,unspecified
4709,unknown
4710,potato salad
4711,potato salad
4712,unknown
4713,chicken
4713,baked
4714,vegetable tray
4715,multiple foods
4716,ground beef
4716,meatballs
4717,unknown
4718,sandwich
4718,chicken parmesan
4718,sandwich
4718,beef
4719,multiple foods
4720,multiple foods
4721,unknown
4722,pork
4722,roasted
4723,multiple foods
4723,multiple foods
4724,lettuce-based salads unspecified
4725,lemonade
4725,unspecified
4726,ground beef
4726,meatloaf
4727,chicken
4727,other
4727,lettuce-based salads unspecified
4728,unknown
4729,unknown
4730,unknown
4731,pie
4731,merengue
4731,eggs
4731,other
4732,fish
4732,baracuda
4733,unknown
4734,chicken
4734,casserole
4735,tea
4735,unspecified
4736,beans
4736,bbq
4737,milkshake
4738,unknown
4739,unknown
4740,green salad
4741,cantaloupe
4741,pineapple
4741,unspecified
4742,unknown
4743,unknown
4744,sandwich
4744,turkey
4745,sandwich
4745,other specialty
4746,chicken
4746,grilled
4747,unknown
4748,fish
4748,white
4749,unknown
4750,chicken
4750,fried
4751,multiple foods
4752,lettuce-based salads unspecified
4753,beans
4753,unspecified
4754,ham
4754,unspecified
4755,unknown
4756,vegetable-based salads unspecified
4757,burrito
4757,chicken
4758,unknown
4759,fruit salad
4759,caesar salad
4760,homemade cheese
4760,unpasteurized
4761,fish
4761,escolar
4762,unknown
4763,seafood dish
4763,unspecified
4764,unknown
4765,celery
4765,unspecified
4766,fish
4766,mahi mahi
4767,unknown
4768,unspecified vegetables
4769,ground beef
4769,hamburger
4770,fruit salad
4771,pinto beans
4771,peppers
4771,chili
4772,chicken
4772,other
4773,lettuce-based salads unspecified
4774,shrimp
4774,unspecified
4775,unknown
4776,unknown
4777,tuna
4777,unspecified
4778,fish
4778,mahi mahi
4779,unknown
4780,fish
4780,bacalao (dried cod)
4781,sandwich
4781,chicken
4782,beef
4782,other
4782,fried onions/onion rings
4782,unspecified
4783,wonton
4783,unspecified
4783,rice
4783,unspecified
4783,shrimp
4783,unspecified
4784,greek salad
4785,chicken
4785,cordon bleu
4786,chicken and noodles
4787,chicken
4787,other
4788,taco
4788,beef
4789,chicken
4789,marsala
4790,unknown
4791,unknown
4792,fish
4792,tilapia
4793,multiple foods
4794,sandwich
4794,submarine
4795,milkshake
4796,fried rice
4796,unspecified
4797,unknown
4798,ice
4799,unknown
4800,unknown
4801,fish
4801,kole
4802,fish
4802,kole
4803,fish
4803,goatfish (weke)
4803,unspecified
4804,fish
4804,mullett
4805,unknown
4806,water
4806,steak
4806,other
4807,unknown
4808,unknown
4809,unknown
4810,ground beef
4810,hamburger
4811,unknown
4812,lemonade
4812,unspecified
4813,unknown
4814,unknown
4815,unknown
4816,seafood pasta
4817,cake
4817,unspecified
4818,bearnaise sauce
4819,mesclun mix
4819,unspecified
4820,cheese dish
4820,other
4820,rice dishes
4820,unspecified
4821,unknown
4822,unknown
4823,egg salad/egg salad sandwich
4823,tuna salad
4824,unknown
4825,chicken
4825,unspecified
4825,multiple foods
4826,unknown
4827,milkshake
4827,ground beef
4827,hamburger
4827,french fries
4828,unknown
4829,pizza
4829,meat and vegetable
4830,fried rice
4830,unspecified
4831,buffet
4832,house salad
4833,ice cream
4833,homemade
4834,unknown
4835,eggs
4835,unspecified
4836,unknown
4837,unknown
4838,unknown
4839,unknown
4840,unknown
4841,roast beef
4841,other
4842,fettucine alfredo
4843,crab cakes
4843,lobster
4843,unspecified
4844,stuffed shells
4844,unspecified
4845,cheese
4845,pasteurized
4846,unknown
4847,beef
4847,bbq
4847,pork
4847,bbq
4847,ham
4847,other
4848,burrito
4848,unspecified
4849,unknown
4850,unspecified fish
4851,refried beans
4851,unspecified
4852,unknown
4853,unknown
4854,roast beef
4854,unspecified
4855,unknown
4856,meat
4856,unspecified
4857,unknown
4858,stir-fry
4858,unspecified
4858,fried rice
4858,unspecified
4859,enchilada
4859,unspecified
4860,unknown
4861,multiple foods
4862,ground beef
4862,other
4863,caesar salad
4864,fish
4864,escolar
4865,quesadilla
4865,unspecified
4866,meat sauce
4867,unknown
4868,fish eggs
4868,unspecified
4869,enchilada
4869,beef
4869,enchilada
4869,chicken
4870,unknown
4871,salami
4871,unspecified
4872,oysters
4872,raw
4873,bear
4873,unspecified
4874,fish
4874,grouper
4874,unspecified
4875,unknown
4876,unknown
4877,cake
4877,unspecified
4878,mashed potato/gravy
4879,unknown
4880,vegetable tray
4880,green salad
4881,unknown
4882,cheese
4882,pasteurized
4883,multiple foods
4884,unknown
4885,pizza
4885,meat
4886,crab dishes
4887,steak
4887,prime rib
4888,ethnic style
4888,buffet
4889,taco
4889,chicken
4890,salad
4890,unspecified
4891,gravy
4891,unspecified
4892,soup
4892,beef-based
4893,unknown
4894,unknown
4895,soup
4895,gazpacho
4896,unknown
4897,steak
4897,prime rib
4898,hot dog
4898,beef
4899,unknown
4900,fish
4900,kingfish
4901,pork
4901,chops
4902,pizza
4902,cheese
4903,unknown
4904,coleslaw
4905,unknown
4906,fish
4906,mahi mahi
4907,beef
4907,other
4908,unknown
4909,sandwich
4909,unspecified
4910,unknown
4911,unknown
4912,pork
4912,other
4913,unknown
4914,unknown
4915,unknown
4916,unknown
4917,deli meat
4917,sliced turkey
4918,unknown
4919,fruit salad
4920,unknown
4921,tuna
4921,unspecified
4922,unknown
4923,unknown
4924,ethnic style
4924,buffet
4925,ethnic style
4925,buffet
4926,unknown
4927,fish
4927,escolar
4928,tuna
4928,unspecified
4929,unknown
4930,multiple foods
4931,unknown
4932,rabbit
4932,jerky
4933,potato salad
4933,salad bar
4934,sushi
4934,unspecified
4935,unknown
4936,oysters
4936,raw
4937,pork
4937,unspecified
4938,unknown
4939,unknown
4940,unknown
4941,unknown
4942,multiple foods
4943,chili
4944,sandwich
4944,other vegetable
4944,sandwich
4944,deli
4945,pork
4945,roasted
4946,unknown
4947,unknown
4948,ethnic style
4948,unspecified
4949,unknown
4950,unknown
4951,unknown
4952,taco
4952,unspecified
4953,turkey and gravy
4954,unknown
4955,potato salad
4956,ham
4956,unspecified
4957,chicken
4957,other
4957,refried beans
4957,unspecified
4957,rice
4957,spanish
4958,unknown
4959,unknown
4960,red salsa
4961,unknown
4962,tuna
4962,unspecified
4963,unknown
4964,sandwich
4964,submarine
4965,pork
4965,roasted
4966,fish
4966,grouper
4966,unspecified
4967,fish
4967,grouper
4967,unspecified
4968,chicken
4968,other
4969,meat sauce
4970,tuna croissant
4971,ribs
4971,unspecified
4972,roast beef
4972,unspecified
4973,mussels
4973,unspecified
4974,potato salad
4975,empanadas
4976,fish
4976,baracuda
4977,sandwich
4977,chicken
4978,red beans and rice
4979,tomato
4979,stuffed
4979,fish
4979,white
4980,salad
4980,unspecified
4981,pizza
4981,meat
4982,ground beef
4982,hamburger
4983,fish
4983,kingfish
4984,fish
4984,escolar
4985,unknown
4986,unknown
4987,unknown
4988,oysters
4988,raw
4989,pork
4989,other
4990,unknown
4991,noodles
4991,fried
4991,pork
4991,other
4992,fish
4992,ahi
4993,fish
4993,grouper
4993,unspecified
4994,fish
4994,kole
4995,fish
4995,eel
4996,grey snapper
4997,unknown
4998,fish
4998,albacore
4999,unknown
5000,unknown
5001,unknown
5002,unknown
5003,chicken
5003,nuggets/fingers
5004,cake
5004,chocolate
5005,unknown
5006,sushi
5006,unspecified
5007,soup
5007,cream of crab
5008,unknown
5009,sandwich
5009,roast beef
5009,sandwich
5009,beef
5010,unknown
5011,unknown
5012,unknown
5013,roast beef
5013,other
5014,grapes
5014,green
5015,ground beef
5015,hamburger
5016,multiple foods
5017,sandwich
5017,unspecified
5018,ground beef
5018,meatloaf
5019,pork
5019,roasted
5019,ham
5019,unspecified
5020,unknown
5021,unknown
5022,unknown
5023,unknown
5024,unknown
5025,unknown
5026,unknown
5027,unknown
5028,multiple salads
5029,chicken
5029,grilled
5029,vegetable-based salads unspecified
5029,speciality salads unspecified
5030,lettuce-based salads unspecified
5031,pear
5031,unspecified
5032,gravy
5032,beef
5033,sandwich
5033,ham
5034,meat
5034,unspecified
5035,unknown
5036,unknown
5037,sushi
5037,unspecified
5038,unknown
5039,unknown
5040,pizza
5040,meat
5041,sandwich
5041,tuna fish
5042,fruit salad
5043,carnitas
5043,unspecified
5044,unknown
5045,burrito
5045,unspecified
5046,shell eggs
5046,boiled hard
5046,macaroni salad
5046,tuna salad
5047,sandwich
5047,other egg/poultry
5047,unspecified fruit
5048,shrimp scampi
5049,ethnic style
5049,buffet
5050,house salad
5051,tuna salad
5052,unknown
5053,multiple foods
5054,enchilada
5054,chicken
5055,clam chowder
5056,spring rolls
5056,unspecified
5056,meat
5056,unspecified
5057,fish
5057,ahi
5058,fish
5058,grouper
5058,unspecified
5059,unknown
5060,unknown
5061,gravy
5061,beef
5061,crab dip
5062,pork
5062,bbq
5063,unknown
5064,unknown
5065,unknown
5066,venison
5066,other
5067,unknown
5068,unknown
5069,chicken
5069,fried
5069,potato
5069,mashed
5070,unknown
5071,unknown
5072,unknown
5073,unknown
5074,french fries
5075,unknown
5076,unknown
5077,ground beef
5077,hamburger
5078,unknown
5079,unknown
5080,unknown
5081,vegetable-based salads unspecified
5082,unknown
5083,lo mein
5083,chicken
5084,lo mein
5084,chicken
5085,cake
5085,unspecified
5086,unknown
5087,ground beef
5087,unspecified
5088,green salad
5089,unknown
5090,roast beef
5090,unspecified
5091,unknown
5092,unknown
5093,unknown
5094,unknown
5095,chef salad
5096,unknown
5097,coffee speciality drink
5098,green salad
5099,crab
5099,steamed
5100,sandwich
5100,chicken
5101,green pea salad
5102,pizza
5102,meat
5103,beef
5103,stew
5104,beef/steak dish
5104,unspecified
5105,unknown
5106,unknown
5107,taco
5107,beef
5107,doughnuts
5107,unspecified
5108,sandwich
5108,chicken
5109,pizza
5109,meat and vegetable
5110,unknown
5111,unknown
5112,rice
5112,spanish
5113,unknown
5114,chow mein
5115,cabbage
5115,unspecified
5116,carrots
5116,unspecified
5117,unknown
5118,soup
5118,other seafood chowder
5119,unknown
5120,ground beef
5120,hamburger
5121,sushi
5121,unspecified
5122,sandwich
5122,beef
5123,sandwich
5123,ham
5124,fajita
5124,chicken
5125,unknown
5126,black beans
5127,soup
5127,wonton
5128,ethnic style
5128,buffet
5129,beef
5129,other
5130,chicken
5130,nuggets/fingers
5131,chicken
5131,nuggets/fingers
5132,crab cakes
5133,ice
5133,pasta
5133,unspecified
5134,sandwich
5134,turkey
5135,unknown
5136,unknown
5137,unknown
5138,scallops
5138,unspecified
5139,fish
5139,ahi
5140,snapper
5140,unspecified
5141,unknown
5142,turkey and gravy
5142,turkey
5142,roasted
5143,chicken
5143,other
5144,unknown
5145,milkshake
5146,unknown
5147,chicken salad
